destination_name,author,rating,review_text,cleaned_text,sentiment_label,sentiment_name
Tirtagangga Hot Spring Resort Cipanas,Nanindr,5.0,"Libur lebaran, Kami tidak kebagian kamar di Tirta gangga. kami tidak menginap di sini. melainkan di Mulih ka Desa. tapi, karena masih satu group, kami mendapat free tiket masuk ke Pemandian air panasnya. Alhamdullilah, 4 desawa dan 2 anak. Kalau tidak, perorang akan dikenakan 50-60 ribu. Makanan di dalam cukup variatif. Tapi harganya lumayan. Makin sore, pengunjungnya makin banyak. tapi pak sekuritinya sigap. Mungkin sdh terlatih dg baik. Ada charge mobil listrik. jadi Ioniq kami di charge selama kami menikmati mandi air panas.",libur lebaran bagi kamar tirta gangga inap mulih ka desa group free tiket masuk mandi air panas alhamdullilah 4 desawa 2 anak orang kena 50 60 ribu makan variatif harga lumayan sore unjung sekuriti sigap sdh latih dg charge mobil listrik ioniq charge nikmat mandi air panas,2,Positif
Tirtagangga Hot Spring Resort Cipanas,Joe,4.0,"Tempat ini memiliki sejarah yang cukup panjang. Dia sudah dibentuk sejak 1969. Untuk pembaharuannya juga termasuk bagus, mereka melakukan renovasi secara bertahap sehingga tidak tampak seperti Hotel lama. Di dalamnya terdapat kolam kecil untuk kamar penginapan yang bisa kita pakai air panasnya baik untuk wastafel, mandi, atau berkakus.",milik sejarah bentuk 1969 baharu bagus renovasi tahap hotel dalam kolam kamar inap pakai air panas wastafel mandi kakus,2,Positif
Tirtagangga Hot Spring Resort Cipanas,Reza Maha,4.0,Berendam Air Panas di Garut 👌 …,rendam air panas,2,Positif
Tirtagangga Hot Spring Resort Cipanas,Yhundha m alamsyah,5.0,intinya tempatnya indah dan enak,inti tempat indah enak,2,Positif
Tirtagangga Hot Spring Resort Cipanas,Heri Koko,3.0,Lumayan lah. Pancuran air panasnya sangat menyehatkan. Tapi di kolam renang utamanya dikelilingi tempat duduk dan banyak tamu yang merokok. Sangat mengganggu dan tidak bisa menikmati kolamnya. Selain itu kasihan anak anak berenang dikelilingi orang merokok. Gelas platik bekas yang minum kopi berserakan dimana mana.,lumayan pancur air panas sehat kolam renang utama keliling duduk tamu rokok ganggu nikmat kolam kasihan anak anak renang keliling orang rokok gelas platik bekas minum kopi sera mana,1,Netral
Tirtagangga Hot Spring Resort Cipanas,Agus Koyo Sudrajat,5.0,Enakkeun...betah berendem lama2,enakkeun betah berendem lama2,2,Positif
Tirtagangga Hot Spring Resort Cipanas,mandiri Sukses,5.0,"Kolam renang dan tempat gantinya bersih , area parkir cukup lumayan . Hari Sabtu atau minggu selalu datang kesana karena kena saraf kejepit shg harus terapi air . Saran saya agar lebih nyaman diatasnya kolam pakai peneduh supaya tidak panas ketika disiang hari",kolam renang ganti bersih area parkir lumayan sabtu minggu kesana kena saraf jepit shg terapi air saran nyaman atas kolam pakai teduh panas siang,2,Positif
Tirtagangga Hot Spring Resort Cipanas,d0yxxxv _,1.0,gmna kasus tenggelam di tirtagangga itu??,gmna tenggelam tirtagangga,0,Negatif
Tirtagangga Hot Spring Resort Cipanas,dian budiarti,4.0,"Cukup enak tempatnya untuk terapi, tapi tidak ada tempat/kolam untuk anak anak bermain sendiri. Jajanan di sana juga lumayan mahal",enak tempat terapi kolam anak anak main jajan lumayan mahal,2,Positif
Tirtagangga Hot Spring Resort Cipanas,gie.sonjaya,4.0,"air panasnya mantap, tidak berbau mesiu (belerang)",air panas mantap bau mesiu belerang,2,Positif
Tirtagangga Hot Spring Resort Cipanas,Jaka Susilo,1.0,"Mencoba menginap di hotel yg cukup terkenal karena salah satu hotel legend di kota garut khusus nya di daerah cipanas, sayang nya gak sesuai ekspetasi dengan harga 700 ribuan untuk weekday per malam lumayan mahal sih diantara hotel² lain nya, kamar yang tidak terawat, kamar mandi bau pesing, dan banyak furniture² yang sudah rusak..",coba inap hotel kenal salah hotel legend kota khusus nya daerah cipanas sayang nya sesuai ekspetasi harga 700 ribu weekday malam lumayan mahal hotel nya kamar awat kamar mandi bau pesing furniture rusak,0,Negatif
Tirtagangga Hot Spring Resort Cipanas,JUNIOR KIDS TV,5.0,"Langganan ke sini.ada terapi spot, makanan harganya terjangkau cuma minus parkiran . Jangan datang pas hari libur besar/nasional",langgan terapi spot makan harga jangkau minus parkir pas libur nasional,2,Positif
Tirtagangga Hot Spring Resort Cipanas,Arman Nugraha,5.0,"The best place for hot spring water in this area, tempat nya bersih, air panas nya emang beneran panas bukan yang hangat, ada kamar berendam, dan ada area khusus buat terapi yang berbentuk kolam, air pancuran, dan ada yang bentuknya shower, cuman yang di area shower ada 2 keran pembukaan mungkin ini bisa dikasih tulisan mana yang buat buka shower mana yang buat buka keran buat pinggang, soalnya banyak yang membuka keran itu dan malah menyembur ke pengunjung yang ada di kolam nya. Untuk kamar mandi nya bersih",the best place for hot spring water in this area nya bersih air panas nya emang beneran panas hangat kamar rendam area khusus terapi bentuk kolam air pancur bentuk shower cuman area shower 2 keran buka kasih tulis buka shower buka keran pinggang buka keran sembur unjung kolam nya kamar mandi nya bersih,2,Positif
Tirtagangga Hot Spring Resort Cipanas,Hmaya,3.0,"Makanannya mahal banget, roti 1 potongan kecil 15 rb, belum sama pajak. Tidak sesuai dengan harga di menu. Ada anak yg makan di kolam, makanannya dilempar ke kolam, dibiarkan gitu aja, begitu juga yg buang sampah plastik ke kolam.",makan mahal roti 1 potong 15 rb pajak sesuai harga menu anak makan kolam makan lempar kolam biar gitu buang sampah plastik kolam,1,Netral
Tirtagangga Hot Spring Resort Cipanas,Rosa Yosmira,5.0,Bawa orang tua dan mertua. Nginep disini berendam.sekalian pada terapi biar badan fresh lagi. Senang bawa mereka liburan. Insyaallah kedepan akan kesana lagi,bawa orang tua mertua nginep rendam terapi badan fresh senang bawa libur insyaallah depan kesana,2,Positif
Tirtagangga Hot Spring Resort Cipanas,Hendra Cavallera,5.0,Cucok buat liburan sehat,cucok libur sehat,2,Positif
Tirtagangga Hot Spring Resort Cipanas,Hoga Simanjuntak RPH,4.0,Hotel Legend yg tetap memikat Semakin baik saat ini sebagian sudah di renovasi,hotel legend mikat renovasi,2,Positif
Darajat Pass,iam Asyikin,5.0,Luar biasa mantap,mantap,2,Positif
Darajat Pass,haikal geming,5.0,Darajat Pass..Tempat wisata pass .buat keluarga..harga murah terjangkau..nyaman.puass mandi dg air panasnya,darajat pass pass keluarga harga murah jangkau nyaman puass mandi dg air panas,2,Positif
Darajat Pass,Agus Permana,4.0,Bagus untuk liburan keluarga,bagus libur keluarga,2,Positif
Darajat Pass,aam saepulamri,5.0,Luar biasa... Liburan yg sangat berkesan,libur kesan,2,Positif
Darajat Pass,Ai Rosita,5.0,"Darajat Pass salah satu destinasi wisata yg bisa dijadikan list jika ingin wisata sambil berendam di air panas. Tempatnya bersih, parkiran luas, harga tiket terjangkau. Sewa gazebo 15k/jam",darajat pass salah destinasi jadi list rendam air panas tempat bersih parkir luas harga tiket jangkau sewa gazebo 15k jam,2,Positif
Darajat Pass,ngadeni deni,5.0,Mantab.. buat Refreshing keluarga..airnga sangat panas,mantab refreshing keluarga airnga panas,2,Positif
Darajat Pass,Numan Uman,3.0,"Pertama kali nyewa penginapan yang isinya buat 12 orang sebelumnya xpetasi bakal tinggi dengan pasilitas kolam dan yang lainnya, tau nya pas ke sana di penginapannya tidak prepare dengan hal besic nya, mulai dari panci,mangkuk,makan suki ajah pake gelas, butuh panci harus call dulu kan gk etis dan alat bilas seperti handuk ket di sana sudah tersedia eh pas di tanyain ke Resepsionis harus bayar 25k padahal dah jelas free. Setelah di jelasin d list nya baru deh ngasih. Tolong di perbaiki ajah buat pelayanannnya terutama yang shift mlm soal nya saya check in nyampe sana jam 11 mlm",kali nyewa inap isi 12 orang xpetasi pasilitas kolam tau nya pas inap prepare besic nya panci mangkuk makan suki ajah pake gelas butuh panci call etis alat bilas handuk ket sedia eh pas tanyain resepsionis bayar 25k dah free jelasin d list nya ngasih tolong baik ajah pelayanannnya shift mlm nya check in nyampe jam 11 mlm,1,Netral
Darajat Pass,hely liu,4.0,"Hanya ke pemandian air panas n resto , food was good n affordable",mandi air panas n resto food was good n affordable,2,Positif
Darajat Pass,Ardi Yansah,1.0,GK ada info dari pihak karcis kalo di dlm ad perbaikan kolam malah surut hadehhh jauh jauh dari cianjurr,info karcis dlm ad baik kolam surut hadehhh cianjurr,0,Negatif
Darajat Pass,Rina Setyowati,5.0,Kesana habis asar.. Dinginnya bikin menggigil,kesana habis asar dingin bikin gigil,2,Positif
Darajat Pass,Susilowati Cimahi,5.0,Tempat rekreasi yang nyaman buat keluarga,rekreasi nyaman keluarga,2,Positif
Darajat Pass,kewell aulya,5.0,Best garut,best,2,Positif
Darajat Pass,qhiaa zakiah,5.0,"Tempatnya nyaman dengan adanya pemandian air panas, jadi sesuai dengan cuaca dingin",tempat nyaman mandi air panas sesuai cuaca dingin,2,Positif
Darajat Pass,Daniel Gaming,4.0,Pemandangan nya bagus tapi kolam air panas yang atas agak terlalu panas,pandang nya bagus kolam air panas panas,2,Positif
Darajat Pass,Rachmat Riyadi,5.0,Oke,oke,2,Positif
Darajat Pass,Dini Sapta Wulan Fatmasari,4.0,Air panas nya hanya di kolam yang berbarengan dengan tamu umum bukan khusus tamu hotel.. jadi ya ramai terus.. kurang worthed untuk menginap disini karena harga tidak sebanding dengan fasilitas.,air panas nya kolam bareng tamu khusus tamu hotel ramai worthed inap harga banding fasilitas,2,Positif
Darajat Pass,Inna Riana,5.0,Mampir ke sini untuk berendam di kolam renang air panas. Bersama rombongan ibu-ibu pengajian. Suasananya adem dan syahdu. Tersedia musola dan resto dengan makanan yang enak.,mampir rendam kolam renang air panas rombong aji suasana adem syahdu sedia musola resto makan enak,2,Positif
Darajat Pass,Barinistr,4.0,"Kesini buat nyobain kolam air panas nya, beneran panas airnyaaa, jadi kalo untuk anak anak beware ya parents harus sering sering naik baru berendem lagi. Jajanannya banyak banget jadi jangan takut kelafffaraaann tapi better bawa ya dari rumah biar terjaga nutrisi nya✨ Kami booking saung via travel jadi dateng langsung siap. Ada wahana lain : rainbow slide & flying fox berbayar. Saya coba rainbow slide serruu abiieezz😎❤️‍🔥, jalan keatasnya aja yang engap di atas banget soalnya. Rainbow slide berbayar 25K kalau mau video saat meluncurnya berbayar 15K Udaranya sejuk bangettt walaupun terik tapi tetep sejuk.",kesini nyobain kolam air panas nya beneran panas airnyaaa anak anak beware parents berendem jajan takut kelafffaraaann better bawa rumah jaga nutrisi nya booking saung via travel dateng langsung wahana rainbow slide flying fox bayar coba rainbow slide serruu abiieezz jalan atas engap rainbow slide bayar 25k video luncur bayar 15k udara sejuk bangettt terik tetep sejuk,2,Positif
Darajat Pass,Ayyuni Rizqy Mulyana,3.0,"Air nya panas tapi harga hotel tidak sebanding dengan fasilitas yg di tawarkan.. saya pake paket sulaksa standar,,, bathub nya sudah tidak bagus.. showernya juga rusak.. better di perbaiki fasilitas hotel nya.. trs buffe breakfast nya juga lama utk refill.. thanks 🙏🏻 …",air nya panas harga hotel banding fasilitas tawar pake paket sulaksa standar bathub nya bagus showernya rusak better baik fasilitas hotel nya trs buffe breakfast nya refill thanks,1,Netral
Darajat Pass,Sri Wahyuni,5.0,Mantap deh,mantap,2,Positif
Darajat Pass,Ayu Novita,4.0,"Pelayanan cukup ramah, kamar nyaman,pemandangan bagus. Masukan: sebaiknya tidak terlalu perhitungan sama customer,mohon disesuaikan ketentuan di hotel,seperti boleh Refill 1 botol air hanya sekali dan boleh minta handuk baru hanya sekali( refill air botol dan pinjam handuk kena charge)",layan ramah kamar nyaman pandang bagus masuk hitung customer mohon sesuai tentu hotel refill 1 botol air handuk refill air botol pinjam handuk kena charge,2,Positif
Darajat Pass,Om Gunadi,5.0,Nyaman sekali untuk tempat berlibur bersama keluarga,nyaman libur keluarga,2,Positif
Darajat Pass,syahrul alamsyah,5.0,Lahan perlu ada yg bersihin nih..,lahan bersihin nih,2,Positif
Darajat Pass,Iwan aliando,5.0,Oke,oke,2,Positif
Darajat Pass,Herlansyah Tedi sukmawan,5.0,mantap pelayanan ramah,mantap layan ramah,2,Positif
Darajat Pass,nurul jamilah,3.0,"Air kolamnya cukup kotor, banyak sampah di bawah saung, banyak lalat juga, tolong banyakin lagi tempat sampahnya. Banyak yang harus di upgrade lagi sih",air kolam kotor sampah saung lalat tolong banyakin sampah upgrade,1,Netral
Darajat Pass,nandang herjana,4.0,Menyenangkan...,senang,2,Positif
Darajat Pass,Yanto,5.0,Sangat recomend,recomend,2,Positif
Darajat Pass,umar zen,4.0,Bagus,bagus,2,Positif
Darajat Pass,Yeri Anggraini4,5.0,Dinginnya mantap ..lokasinya cakep hanya butuh renovasi untuk bungalow nya banyak yg rusak.,dingin mantap lokasi cakep butuh renovasi bungalow nya rusak,2,Positif
Darajat Pass,Adilah Khairina,5.0,"Setelah sekian lama ga kesini, tempat nya masih sama sperti dlu, dtg kesini pas cuaca lagi dingin2nya, walaupun panas tengah hari tapi kerasa dngin",sekian kesini nya sperti dlu dtg kesini pas cuaca dingin2nya panas rasa dngin,2,Positif
Darajat Pass,hanny mardiani,5.0,"Ada 5 kolam...kedalaman sekitar 1m..kedalaman 1.9m...kolam untuk terapi,kolam anak yang ada ember tumpah dan kolam anak yang ada serodotan. Air nya ada yang panas banget dan ada yang hangat. Kamar bilas dan toilet nya tidak bayar lagi. Ada hotel nya juga.",5 kolam dalam 1m dalam 1 9m kolam terapi kolam anak ember tumpah kolam anak serodotan air nya panas hangat kamar bilas toilet nya bayar hotel nya,2,Positif
Darajat Pass,Arif Saripudin,5.0,Terbaik 👍 …,baik,2,Positif
Darajat Pass,Erwin Abdulrahman,5.0,Tempat yang bagus untuk beristirahat dan bersantai. Jalannya cukup bagus.,bagus istirahat santa jalan bagus,2,Positif
Darajat Pass,Hilmi MS,5.0,lumayan nanjak,lumayan nanjak,2,Positif
Darajat Pass,Josescalia,5.0,Keren,keren,2,Positif
Darajat Pass,Solah Udin,5.0,Area parkirnya luas,area parkir luas,2,Positif
Darajat Pass,Irhash Lidinillah,5.0,"Ini baru liburan,, suasa puncak gunungnya mantap viewnya mantap... Selfi2 terus... Air panasnya cocok... Biar abis dr air panas, kl habis mandi tetep harus pake sweater,, dingin cuy.. apalagi sore berkabut...",libur suasa puncak gunung mantap viewnya mantap selfi2 air panas cocok abis air panas kl habis mandi tetep pake sweater dingin cuy sore kabut,2,Positif
Darajat Pass,Keni Novia Nurjanah,5.0,Dengan suasana yang tenang dan pemandangan yang indah juga suhunya yg dingin kita bisa berenang di kolam air panasnya.,suasana tenang pandang indah suhu dingin renang kolam air panas,2,Positif
Darajat Pass,Yanuar Rachman,4.0,"pros: - pemandangan luar biasa - hot spring water - suhu mantab, kemarin sampe 8°C 🥶 👍 - kamar cukup bersih dan luas - disediakan heater ruangan, dan sangat terpakai 😁 cons: - butuh banyak tong sampah tersebar supaya tidak banyak yang buah sampah sembarangan - breakfast standard - kolam harus lebih sering dibersihkan, terutama kolam anak",pros pandang hot spring water suhu mantab kemarin sampe 8c kamar bersih luas sedia heater ruang pakai cons butuh tong sampah sebar buah sampah sembarang breakfast standard kolam bersih kolam anak,2,Positif
Darajat Pass,sumadi sumadi,3.0,"Menginap di Darajat pass di bungalow herdian selama 3 hari 2 malam baru pertama kali, sangat menyenangkan, dengan lokasi view yg sangat bagus, udara siang sejuk dan malam hari suhu di 11 derajat, di hari pertama menginap di hari jumat malam sabtu sangat menyenangkan, suasana nyaman dan tentram, namun di hari kedua sabtu malam minggu, suasana sudah tidak nyaman, krn ada rombongan motor menginap, dan melakukan perayaan,nyanyi karoke dangdutan dan menyanyikan lagu yg sangat keras hingga larut malam mengunakan sound sistem bungalow Herdian, tidak ada peredam suara dan larangan dari pihak pengelola bungalow Herdian, ini yg menggangu kenyamanan suasana liburan saya bersama keluarga.",inap darajat pass bungalow herdian 3 2 malam kali senang view bagus udara siang sejuk malam suhu 11 derajat inap jumat malam sabtu senang suasana nyaman tentram sabtu malam minggu suasana nyaman krn rombong motor inap raya nyanyi karoke dangdut nyanyi lagu keras larut malam mengunakan sound sistem bungalow herdian redam suara larang kelola bungalow herdian menggangu nyaman suasana libur keluarga,1,Netral
Darajat Pass,Asep Wasdi fidia,5.0,Top markotop 👍 …,top markotop,2,Positif
Darajat Pass,ikhsan wahyu,5.0,"tempatnya ok lahh ,tolong di noted untuk mobil biasa jangan lewat jlur pacet itu karena diaarahin lewat gunung ,jalurnya sangat amat terjal dan berbatu ,untuk mobil jaman sekrang sangat berbahaya",tempat ok lahh tolong noted mobil jlur pacet diaarahin gunung jalur terjal batu mobil jaman sekrang bahaya,2,Positif
Darajat Pass,Nana Subarna,5.0,"Bagi yang mau berendam di mlm hari wajib pakai pakaian yg tebal dr rumah, karna suhunya sangat dingin sampai di 12°C di musim kemarau. Pemanduan air panas ny jg enak dan bnyk pilihan juga, untuk anak2 jg ada wahana air ny",rendam mlm wajib pakai pakai tebal rumah karna suhu dingin 12c musim kemarau pandu air panas ny jg enak bnyk pilih anak2 jg wahana air ny,2,Positif
Darajat Pass,Riki Setiawan,5.0,Ada loker supir ?,loker supir,2,Positif
Darajat Pass,OZA jambu kristal,5.0,Tempat yang cocok buat liburan keluarga,cocok libur keluarga,2,Positif
Darajat Pass,Adie Chodrat,5.0,Mantap suhu air nya.. Selaras dg cuaca yg dingin.. 😊 …,mantap suhu air nya selaras dg cuaca dingin,2,Positif
