destination_name,author,rating,review_date,review_text,scraped_at,review_id,has_text,cleaned_text,sentiment_label,predicted_label,predicted_sentiment
Glamping Villa by Sabda Alam,isma widakso,5.0,4 bulan lalu di Google,"Utk glamping Villas resort sabda alam ok bangetttt..., aku pakai type glamping Aira 4 view langsung gunung Guntur..kamar mandi dan bathub ok maknyuss...., pelayanannya it's OK.....👍 Terutama Mas Pian...super ramah dan humble...bikin kita betahhh ..ok...see you .... Lain waktu kepingin bawa rombongan keluarga lebih banyak..yg Glamping pivacynya it's OK....👍",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT25aT1JGTnlaSEpVVkhkUFZHaG1ZMUphVmkxR1dVRRAB,True,glamping villas resort sabda alam ok bangetttt pakai type glamping aira 4 view langsung gunung guntur kamar mandi bathub ok maknyuss layan it s ok mas pian super ramah humble bikin betahhh ok see you kepingin bawa rombong keluarga glamping pivacynya it s ok,2,2,Positive
Glamping Villa by Sabda Alam,Tuty Nurhasanah,5.0,4 bulan lalu di Google,"makasih banyak aa pian atas pelayanannya,semoga glamping villas hotel makin sukses",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xoUVdqTktUMEY1VEc5Sk1qTnZTVjlPUXpneVRWRRAB,True,makasih aa pian layan moga glamping villas hotel sukses,2,2,Positive
Glamping Villa by Sabda Alam,tia diamendia,5.0,4 bulan lalu di Google,"Best view, glamping bersih nyaman, puas banget, gunung terasa sangat dekat",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT2psRFIwcFhlVEpEY2xoTGEwZG9jMVY1Y1U4d1NYYxAB,True,best view glamping bersih nyaman puas gunung,2,2,Positive
Glamping Villa by Sabda Alam,Afb,5.0,4 bulan lalu di Google,"Suasana nya adem, bersih dan nyaman, apalagi sambil bawa family good pokoknya..",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT2paV1JFNVpXSE5EWTJOS1pHOHlWV3RtZDAxMGJHYxAB,True,suasana nya adem bersih nyaman bawa family good pokok,2,2,Positive
Glamping Villa by Sabda Alam,dwvn,5.0,Diedit 4 bulan lalu di Google,"Glamping sabda alam bisa jadi salah satu tempat yg dipilih untuk staycation bersama keluarga. Suasananya hangat, view alam yg indah dan lokasi yg mudah dijangkau. Kami memilih aira family dgn kapasitas 6 org (dapat sampai 8 org dgn extra …",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT2s1SlRYcDZSWFpYUWt4UGIwTmpZVTl4T1VSbU0wRRAB,True,glamping sabda alam salah pilih staycation keluarga suasana hangat view alam indah mudah jangkau pilih aira family kapasitas 6 org 8 org extra,2,2,Positive
Glamping Villa by Sabda Alam,Annisaa Nur Balqish,5.0,4 bulan lalu di Google,"Seru banget nginep disini banyak pilihan roomnya, udah free pass ke taman air juga, tapi buat orang yg introvert bisa juga berenang di kolam hotel yg viewnya cantik banget. makanan di cafe enak, breakfastnya juga enak. Pelayanan udah ok banget, thanks Kang Pian udah banyak bantu juga selama staycation disini! ✨",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT2tSUFNtVjJUM0pmZVU4d1gxZDZlVXhxUnpsMFdWRRAB,True,seru nginep pilih roomnya udah free pass taman air orang introvert renang kolam hotel viewnya cantik makan cafe enak breakfastnya enak layan udah ok thanks kang pian udah bantu staycation,2,2,Positive
Glamping Villa by Sabda Alam,Rita Ratna,5.0,4 bulan lalu di Google,"Kami menginap 3 malam 4 hari, sangat puaaas banget. Kamar luas, bagus bersih. Pemandangan bagus banget, suasana sangat nyaman, menyegarkan, menenangkan. Banyak fasilitas, ada kolam ikan, kolam terapi, kolam renang, Semuanya bersih. Pelayanan best, staf semua ramah, gercep. Terutama kang fian, orangnya ramah banget, sangat membantu. Villa terbaik di garut dengan fasilitas dan pemandangan yang best banget. Dibanding dengan villa sekelasnya di garut, glamping villa by sabda alam terbaik.",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xCa2JETkdTRlZ3TkRZNGR6VnFZMVZxUTBGTlgzYxAB,True,inap 3 malam 4 puaaas kamar luas bagus bersih pandang bagus suasana nyaman segar tenang fasilitas kolam ikan kolam terapi kolam renang bersih layan best staf ramah gercep kang fian orang ramah bantu villa baik fasilitas pandang best banding villa kelas glamping villa by sabda alam baik,2,2,Positive
Glamping Villa by Sabda Alam,Diva Jaira Arlesa Priyono,5.0,4 bulan lalu di Google,"Klo main ke garut-cipanas harus nginep disini, staffnya ramah dan komunikatif, good service dan fasilitas yang didapat sangat lengkap, bangunan baru dan bersih, rasa makanan standar tapi menu cukup variatif. Viewnya bagus.",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT21abldHSnpaemhLT0RKU1FrbFpWRkZ5YlZGTk9GRRAB,True,klo main cipanas nginep staffnya ramah komunikatif good service fasilitas lengkap bangun bersih makan standar menu variatif viewnya bagus,2,2,Positive
Glamping Villa by Sabda Alam,Rina Putri Noer Fadilah,5.0,4 bulan lalu di Google,SELALU KEMBALI SETIDAKNYA SEKALI SETAHUN. Keramahtamahan yang baik dari semua staf. Terutama Pian. Terima kasih banyak. Pengalaman yang sangat menyenangkan.,2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT21SaGIwWjNkbkJSVGkxS1VtVnhhR3BSZGtGaWRYYxAB,True,tahun keramahtamahan staf pian terima kasih alam senang,2,2,Positive
Glamping Villa by Sabda Alam,Julli Julli,5.0,4 bulan lalu di Google,"Ga nyangka hotelnya sebagus itu dengan pemandangan yg luar biasa. Kami pilih disini random, karena hotel yg kami inginkan salah tanggal booking. Tapi pilihnya yg area glampig ya, karena gedung baru. Kalau yg depan, hotel tampak old. Staff semua ramah. Kamar bersih, meskipun pertama masuk lantai debuan karena mungkin kamar baru jadi tapi gapapa bisa suruh pel. Kamar mandi bersih, peralatan lengkap. Smart tv jadi anak2 betah nonton.",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT2paa1ltVlFTbFF0UzBkamQyRmlNbTFLWm1wTk5FRRAB,True,nyangka hotel bagus pandang pilih random hotel salah tanggal booking pilih area glampig gedung hotel old staff ramah kamar bersih masuk lantai debu kamar gapapa suruh pel kamar mandi bersih alat lengkap smart tv anak2 betah nonton,2,2,Positive
Glamping Villa by Sabda Alam,Stephani Angga,5.0,4 bulan lalu di Google,Utk kamar sofanya byk noda. Tp pelayanan customer nya baik ada aa pian. Thankyou for the hospitality,2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT21GdVJVMVpNRlU0T0VkSFVGVndNV1ZYVlVnMU9GRRAB,True,kamar sofa byk noda tp layan customer nya aa pian thankyou for the hospitality,2,2,Positive
Glamping Villa by Sabda Alam,gouw matiyus,5.0,5 bulan lalu di Google,"Kamarnya bagus, resepsionis dan teams di resto sangat helpfull. Pengalaman liburan dengan keluarga yg indah. Terimakasih Sabda Alam",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT2t0cGFFWjVhek4xZEVkSVNGZFdkMjFhVUVkT2JXYxAB,True,kamar bagus resepsionis teams resto helpfull alam libur keluarga indah terimakasih sabda alam,2,2,Positive
Glamping Villa by Sabda Alam,Isna Milah,5.0,5 bulan lalu di Google,"Betah disini karna tamannya luas dan nyaman, cocok buat anak main. Makasih kang Pian dan staff lainnya ramah2 + helpfull, makanannya enak2 juga.",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT2psUmRsbEhPRko0T0VSbGNsQm5WR290V2pGeWQwRRAB,True,betah karna taman luas nyaman cocok anak main makasih kang pian staff ramah2 helpfull makan enak2,2,2,Positive
Glamping Villa by Sabda Alam,Rita Zoelman,5.0,6 bulan lalu di Google,"Tempat favorit kalo ke garut, tempatnya bener² bikin refresh cocok bgt buat recharge energy trs deket jg dari kota garut, pelayanan aa pian suoer ramah & bageur",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT25SWldHMU5hVE5JY1hJdExVWlRiM0IzU1VKdU9FRRAB,True,favorit tempat bener bikin refresh cocok recharge energy trs deket jg kota layan aa pian suoer ramah bageur,2,2,Positive
Glamping Villa by Sabda Alam,kinz 80,5.0,6 bulan lalu di Google,pelayanan nya sama a pian sangat ramah dann seru,2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT2tZd2JHRllia0o0V0ZWQlRsODVhREl5TVZCck1XYxAB,True,layan nya a pian ramah dann seru,2,2,Positive
Glamping Villa by Sabda Alam,aiiqaja ok,5.0,6 bulan lalu di Google,"Mantap jos jis, puas nilai 100",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT2tKRlZWcHRNV3BMVTJSdFl6ZEJkamx2UjBGNGNHYxAB,True,mantap jos jis puas nilai 100,2,2,Positive
Glamping Villa by Sabda Alam,sherin syafarina,5.0,6 bulan lalu di Google,"Kamarnya nyaman, bersih, view nya bagus",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT21FNWRsOTZVRXBTUm5abVkyTkRTMjVyT1MxME5VRRAB,True,kamar nyaman bersih view nya bagus,2,2,Positive
Glamping Villa by Sabda Alam,oping darmawan,5.0,6 bulan lalu di Google,Bagus pisan mantap nyaman we,2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT2pKblZqVTRObEZMTlc1QmNHcFRaVEZCVGkxd05YYxAB,True,bagus pis mantap nyaman we,2,2,Positive
Glamping Villa by Sabda Alam,Yudi Wibisono,4.0,6 bulan lalu di Google,Fasilitas kamar bagus tapi hati2 yg dekat kolam renang karena berisik. Kualitas sarapan kurang.,2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT21GWFZFYzJabTB6ZFhNd1VWZHFVaTFrYUdGRVRtYxAB,True,fasilitas kamar bagus hati2 kolam renang berisik kualitas sarap,2,2,Positive
Glamping Villa by Sabda Alam,Vonker hijacker,3.0,6 bulan lalu di Google,"Ada hal lucu aja nginep disini, di kamar disediakan air mineral 2 jenis, kecil (500ml) & besar (1,5lt), saya pikir itu adalah amenities spt halnya sabun dan handuk...ternyata mineral besar harus bayar 20rb saat checkout, bukan masalah nominalnya, cmn lucu aja knp nggak sekalian disediakan snack dll atau dilabelin harga sekalian",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT2tGNWRtWmlVVFJ3U0ZadmJXZHplQzFhWkZWd1JHYxAB,True,lucu nginep kamar sedia air mineral 2 jenis 500ml 1 5lt pikir amenities spt hal sabun handuk mineral bayar 20rb checkout nominal cmn lucu knp nggak sedia snack dll dilabelin harga,1,2,Positive
Glamping Villa by Sabda Alam,Sinergy Team,5.0,7 bulan lalu di Google,tempat yg bagus untuk berlibur,2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT2toQ1RFeHVUWFJ0UkRoa1Z6SlJVV3BEVmxaeFpVRRAB,True,bagus libur,2,2,Positive
Glamping Villa by Sabda Alam,Tasya Nabila D,5.0,7 bulan lalu di Google,"fasilitas semuqnya oke, nyaman dan pelayanannya ramah",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xKc1MwWnpVblJMU0dneWJVaExlbU52U0ZoV01GRRAB,True,fasilitas semuqnya oke nyaman layan ramah,2,2,Positive
Glamping Villa by Sabda Alam,Ilman Basthian Sucipto,5.0,7 bulan lalu di Google,"Kamarnya bagus, karena baru dibangun. Luas, desain interior modern, nyaman, tapi kurang bersih karena masih dikelilingi proyek konstruksi. Kolam renangnya ramah anak, ada 2 pilihan kolam renang air hangat dan air dingin. Stafnya ramah, namanya Bro ""Pian"".",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT21kTU4wcFNZV2xST0MxQ2VYRXdTV3gyUVRCSGJXYxAB,True,kamar bagus bangun luas desain interior modern nyaman bersih keliling proyek konstruksi kolam renang ramah anak 2 pilih kolam renang air hangat air dingin staf ramah nama bro pian,2,2,Positive
Glamping Villa by Sabda Alam,Raihan Rei,5.0,7 bulan lalu di Google,"Menyenangkan menginap di glampingnya, ruangannya luas, kamar mandi mantap, luas banget dan ada kolam rendam air hangatnya, view gunung guntur, di dpn ada taman2 air, ada kolam renang dan jacuzi, ckp recomen utk yg mau nginep bawa keluarga.",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT2pCR05rRkhabVpwTlZselNtb3hiRmMwVlZScFdsRRAB,True,senang inap glampingnya ruang luas kamar mandi mantap luas kolam rendam air hangat view gunung guntur dpn taman2 air kolam renang jacuzi ckp recomen nginep bawa keluarga,2,2,Positive
Glamping Villa by Sabda Alam,Indrawan Marjunis,5.0,7 bulan lalu di Google,Pelayanan first time di sambut ramah oleh karyawan nya pak Pian yang ramah quick respon dan komunikatif dengan tamu memberikan kesan keakraban dan keramahan sabda alam dan menjadi ciri khas orang Sunda sopan & SOMEAH... Haturnuhun sabda alam Garut,2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT210Vk1ERmxZbmd6VVVWaFVVRlhkVE5SWlhGVmJWRRAB,True,layan first time sambut ramah karyawan nya pian ramah quick respon komunikatif tamu kesan akrab ramah sabda alam ciri khas orang sunda sopan someah haturnuhun sabda alam,2,2,Positive
Glamping Villa by Sabda Alam,ddseptiane brianpp,5.0,7 bulan lalu di Google,"kalo ada 10 bintang aku kasih deh!! Best view, best room (aku di aira view), dan best service. Especially for kang Pian, u got my respect, kt aku sih naik gaji ya wkwkw👍🏻 …",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xCSlIwRmtORXQ2VjBGcGNrTXRiMnd3U2taMWNXYxAB,True,10 bintang kasih best view best room aira view best service especially for kang pian u got my respect kt gaji wkwkw,2,2,Positive
Glamping Villa by Sabda Alam,Ilyas Rajaf,3.0,Diedit 7 bulan lalu di Google,Kamar mandinya tolong dong dibenerin. Bau taunya nusuk sampe ke kamar,2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xGSFkxWmxOa1pXYWpGeFpHSjJXbXB1UTJGM09HYxAB,True,kamar mandi tolong dibenerin bau tau nusuk sampe kamar,1,0,Negative
Glamping Villa by Sabda Alam,Tigor Reinhard Damanik,5.0,7 bulan lalu di Google,"Waktu sarapan hari pertama ditawarkan oleh teteh Rida kalau ada cottage baru (Aira) kamar luas, pelayanan dan pemandangan OK.. Karna masih baru semua.. Alat² masih bau pabrikan😁.. Hari ke 2 atas rekomendasi teh Rida.. Kami offroad ke gunung …",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT210S2NqSlZjMVpYYmxkR1ZWUXROalU0TUZwVVQxRRAB,True,sarap tawar teteh rida cottage aira kamar luas layan pandang ok karna alat bau pabrikan 2 rekomendasi teh rida offroad gunung,2,2,Positive
Glamping Villa by Sabda Alam,Juwita Eriyanti,5.0,7 bulan lalu di Google,"Tempat nya cozy banget, sesuai ekspetasi, makanannya juga enak, plus servicenya ramah banget ✊ bintang 5 deh buat kak ajeng 🥹🫰🏻 …",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT25WWlpIaE5lRzFSYzJWa1JrcHRRMlY1Wmt0VE1VRRAB,True,nya cozy sesuai ekspetasi makan enak plus servicenya ramah bintang 5 kak ajeng,2,2,Positive
Glamping Villa by Sabda Alam,Muhammad Syamil,5.0,7 bulan lalu di Google,"Tempatnya nyaman, servicenya bagus , terus ruangannya cozy banget, pokoknya melebihi ekspektasi",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT2tWUGEySmpVMHc0VWxWM01XcEpUakpvTm1GUlUxRRAB,True,tempat nyaman servicenya bagus ruang cozy pokok lebih ekspektasi,2,2,Positive
Glamping Villa by Sabda Alam,Vani Yolanda,3.0,7 bulan lalu di Google,Krn ini penginapan lama y hrp maklum aja design nya. Kebersihan lumayan. Kalau di waterboom kebersihan lumayan lah hrusnya bisa d tingkat kan n di perbaiki toiletnya. Sarapan biasa aja. Kalau mau ke garut gk kesini lg soalnya msh ada t4 lbh recommended lainnya.,2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xBeE1rZGlMVkJpWDFCQmRuRXdUbE5oY1hreE5WRRAB,True,krn inap y hrp maklum design nya bersih lumayan waterboom bersih lumayan hrusnya d tingkat n baik toilet sarap kesini lg msh t4 lbh recommended,1,2,Positive
Glamping Villa by Sabda Alam,Ricky Fernando,5.0,7 bulan lalu di Google,"Enak makan di sini , suasana alam dan masakan modern..",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xBMWIwdEphRzVJWDBnd1lrcFpjMUIyUlc5ZlprRRAB,True,enak makan suasana alam masakan modern,2,2,Positive
Glamping Villa by Sabda Alam,Ferani Rahma Abidin,5.0,7 bulan lalu di Google,"Rekomen banget.. kamar nyaman, bersih dan fasilitas lengkap.. pelayanan semua staff ramah, dan cepat tanggap.. restonya makanan enak dan harga terjangkau, dilayani oleh Teh Ajeng yg ramah dan helpful",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT2tsMVFsTm5hbkowY0VFelpFeFNNSFZQU0VkVE5WRRAB,True,rekomen kamar nyaman bersih fasilitas lengkap layan staff ramah cepat tanggap restonya makan enak harga jangkau layan teh ajeng ramah helpful,2,2,Positive
Glamping Villa by Sabda Alam,Tabby Chonky,3.0,7 bulan lalu di Google,"Glamping paling murah Rp 1.900.000 di weekday untuk 2 orang, menurutku harga terlalu mahal jika melihat fasilitasnya yang below standard -Tidak ada welcome drink saat check-in …",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT2psUVV6ZG9TWG93TlY5aWVqRmlOamhrTjBrNE1HYxAB,True,glamping murah rp 1 900 000 weekday 2 orang turut harga mahal fasilitas below standard welcome drink check in,1,2,Positive
Glamping Villa by Sabda Alam,Dewi Ratna,5.0,8 bulan lalu di Google,"Pokoknya seru deh 🥰, semoga bisa kesini lagi bareng keluarga.",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT25OUE9HMUNNVGhyV0RCa2NFTktkM3BUTjBneE4xRRAB,True,pokok seru moga kesini bareng keluarga,2,2,Positive
Glamping Villa by Sabda Alam,Okky Aditya,5.0,8 bulan lalu di Google,"Tempat adem, makanan enak, recommended",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT2tscGVtRmtNbkI1U0doTGJtVmFWelYzYkRkbFYyYxAB,True,adem makan enak recommended,2,2,Positive
Glamping Villa by Sabda Alam,Nur Rizal Fahmana,5.0,8 bulan lalu di Google,"Meeting roomnya sangat bagus, untuk makanan nya juga enak-enak",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xOcVRIUnJlbXhXUVRoSFJXMDFNSGRsWWtabVVWRRAB,True,meeting roomnya bagus makan nya enak enak,2,2,Positive
Glamping Villa by Sabda Alam,Sri Fuji Hastuti,5.0,8 bulan lalu di Google,"Suka sekali liburan bersama keluarga disini 🤗 Tempatnya sangat Asri, Nyaman, bersih dan sejuk. Fasilitas untuk dewasa dan anak2 juga oke bgt. Restonya juga Oke, Viewnyaa Mashaallah 🥰.. Next bakal kesini lagii klo ke Garut🫰🏻 …",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT25ONmMyeHBiMlZYTXkwMVZHcGtTR1ZWT1RSUGVXYxAB,True,suka libur keluarga tempat asri nyaman bersih sejuk fasilitas dewasa anak2 oke restonya oke viewnyaa mashaallah next kesini lagi klo,2,2,Positive
Glamping Villa by Sabda Alam,Ceria Ganinda Hapsari,5.0,8 bulan lalu di Google,"First time here, weekday jadi serasa liburan private, kata resepsionisnya kami dapat best view untuk Aira dan saya akui. Hasil bisik bisik beberapa pengunjung juga katanya kamar kami paling bagus viewnya. Akan lebih baik jika jendela kamar …",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xWSVJtODRRV2s0Y1ZoUVdscDBiemRyTWpOMVUyYxAB,True,first time here weekday serasa libur private resepsionis best view aira aku hasil bisik bisik unjung kamar bagus viewnya jendela kamar,2,2,Positive
Glamping Villa by Sabda Alam,M Husein Bawafi,5.0,8 bulan lalu di Google,kamar bersih tempat luas 👍,2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT21sQ1gwUmZha1ZxUkZGdGJtY3hZa1prWlhOeFVrRRAB,True,kamar bersih luas,2,2,Positive
Glamping Villa by Sabda Alam,Sri Yuliani Zubaidah,5.0,Diedit 9 bulan lalu di Google,So far so good...menginap saat weekdays...jd bs menikmati jacuzzi serasa milik pribadi 😍😍...sedikit kekurangannya sih klo mnrt sy...menginap di aira yg kapasitas 4 orang...sayang sekali jendelanya ke samping kiri kanan menghadap unit …,2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT2toUmFEaFZTVEp0TVc1TlNGVktkMjE2Ym5RdGQzYxAB,True,so far so good inap weekdays jd bs nikmat jacuzzi serasa milik pribadi kurang klo mnrt inap aira kapasitas 4 orang sayang jendela samping kiri kanan hadap unit,2,2,Positive
Glamping Villa by Sabda Alam,Muhammad Adriansyah,5.0,9 bulan lalu di Google,Layanan yang sangat baik!,2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT21wQk5qQnZSbTF4ZUZwNGIyMDFNa0ZPZWtOYVVVRRAB,True,layan,2,2,Positive
Glamping Villa by Sabda Alam,Maryani Mulyadi,5.0,9 bulan lalu di Google,Keren tempatnya.. Kru nya juga Mas Fian oke bangett..,2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT25sV1N6bGlWM1ozWWxaS1F6bDJiV3hHZEU1b1MyYxAB,True,keren tempat kru nya mas fian oke bangett,2,2,Positive
Glamping Villa by Sabda Alam,Praditanggy Anggy,5.0,9 bulan lalu di Google,"Kamar mandinya bagus untuk yang glamping aira & view. Sayang ada sedikit bau"" kurang sedap dari bagian belakang aira view. Untuk service-nya keren dari kang Pian, ramah dan cekatan. Saya bawa kakek dengan kursi Roda, kang Pian cukup …",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT2pKdlEzUTVUamhDUWkwNGNGcHBSMmxTWjJwalMzYxAB,True,kamar mandi bagus glamping aira view sayang bau sedap aira view service nya keren kang pian ramah cekat bawa kakek kursi roda kang pian,2,2,Positive
Glamping Villa by Sabda Alam,Fira Nuraini,5.0,9 bulan lalu di Google,"Masyaallah tabarakallah alhamdulillah sukaa liburan di sini. Tempat, suasana, fasilitas, dan keramahan stafnya semuanya baguss, semoga dipertahankan kualitasnya yaa",2026-08-13T17:19:37.831963+00:00,Ci9DQUlRQUNvZENodHljRjlvT2pSb2Ezb3RRMkp6UmxSUGVuQmZjamRaZVRKWE5IYxAB,True,masyaallah tabarakallah alhamdulillah sukaa libur suasana fasilitas ramah staf baguss moga tahan kualitas yaa,2,2,Positive
